Estado,Cidade,Total_de_mortes,Populacao_inicial,Populacao_final
RS,Água Santa,11,3743,3748
RS,Áurea,6,3535,3554
SC,Abdon Batista,4,2548,2563
SC,Abelardo Luz,65,17960,17904
SC,Agrolândia,31,11013,10864
SC,Agronômica,15,5509,5448
SC,Alfredo Wagner,10,10086,10036
SC,Alto Bela Vista,3,1926,1937
SC,Anchieta,11,5557,5638
SC,Angelina,6,4743,4801
SC,Anita Garibaldi,11,6957,7133
SC,Anitápolis,6,3228,3232
SC,Antônio Carlos,29,8613,8513
SC,Apiúna,19,10848,10743
SC,Arabutã,10,4267,4267
SC,Araquari,93,39524,38129
SC,Araranguá,272,68867,68228
SC,Armazém,36,8759,8674
SC,Arroio Trinta,15,3549,3550
SC,Arvoredo,5,2234,2240
SC,Ascurra,13,7978,7934
SC,Atalanta,11,3195,3210
SC,Aurora,20,5683,5679
SC,Balneário Arroio do Silva,62,13430,13071
SC,Balneário Barra do Sul,50,11035,10795
SC,Balneário Camboriú,473,145796,142295
SC,Balneário Gaivota,39,11260,10979
SC,Balneário Piçarras,71,23772,23147
SC,Balneário Rincão,54,12946,12760
SC,Bandeirante,7,2648,2678
SC,Barra Bonita,2,1651,1677
SC,Barra Velha,141,29860,29168
SC,Bela Vista do Toldo,5,6362,6337
SC,Belmonte,5,2709,2706
SC,Benedito Novo,20,11775,11652
SC,Biguaçu,180,69486,68481
SC,Blumenau,747,361855,357199
SC,Bocaina do Sul,5,3488,3474
SC,Bom Jardim da Serra,8,4772,4743
SC,Bom Jesus,11,3057,3010
SC,Bom Jesus do Oeste,6,2139,2142
SC,Bom Retiro,22,10060,9966
SC,Bombinhas,73,20335,19769
SC,Botuverá,12,5322,5246
SC,Braço do Norte,118,33876,33450
SC,Braço do Trombudo,7,3769,3743
SC,Brunópolis,9,2368,2420
SC,Brusque,340,137689,134723
SC,Caibi,17,6130,6148
SC,Calmon,7,3335,3346
SC,Camboriú,203,85105,82989
SC,Campo Alegre,44,11981,11978
SC,Campo Belo do Sul,23,6952,7016
SC,Campo Erê,23,8418,8526
SC,Campos Novos,130,36556,36244
SC,Canelinha,21,12398,12240
SC,Canoinhas,129,54480,54401
SC,Capinzal,56,23035,22848
SC,Capivari de Baixo,92,25177,24871
SC,Capão Alto,2,2496,2525
SC,Catanduvas,33,10984,10861
SC,Caxambu do Sul,13,3551,3642
SC,Caçador,300,79313,78595
SC,Celso Ramos,7,2719,2728
SC,Cerro Negro,4,3068,3124
SC,Chapadão do Lageado,6,3006,2988
SC,Chapecó,823,224013,220367
SC,Cocal do Sul,66,16821,16684
SC,Concórdia,240,75167,74641
SC,Cordilheira Alta,8,4520,4453
SC,Coronel Freitas,31,9940,9981
SC,Coronel Martins,3,2555,2549
SC,Correia Pinto,60,12553,12795
SC,Corupá,42,16107,15909
SC,Criciúma,695,217311,215186
SC,Cunha Porã,27,11118,11086
SC,Cunhataí,2,1967,1962
SC,Curitibanos,204,39893,39745
SC,Descanso,19,8192,8250
SC,Dionísio Cerqueira,54,15545,15498
SC,Dona Emma,6,4186,4146
SC,Doutor Pedrinho,6,4115,4064
SC,Entre Rios,10,3218,3203
SC,Ermo,6,2061,2063
SC,Erval Velho,13,4418,4412
SC,Faxinal dos Guedes,43,10649,10667
SC,Flor do Sertão,0,1579,1582
SC,Florianópolis,1201,508826,500973
SC,Formosa do Sul,8,2495,2510
SC,Forquilhinha,64,27211,26793
SC,Fraiburgo,126,36584,36443
SC,Frei Rogério,11,1970,2023
SC,Galvão,12,2791,2873
SC,Garopaba,53,23579,23078
SC,Garuva,35,18484,18145
SC,Gaspar,204,70793,69639
SC,Governador Celso Ramos,33,14606,14471
SC,Gravatal,53,11577,11501
SC,Grão Pará,15,6595,6569
SC,Guabiruba,52,24382,23832
SC,Guaraciaba,33,10026,10090
SC,Guaramirim,105,45797,44819
SC,Guarujá do Sul,11,5178,5160
SC,Guatambú,20,4698,4704
SC,Herval d'Oeste,69,22714,22606
SC,Ibiam,4,1954,1957
SC,Ibicaré,9,3178,3202
SC,Ibirama,40,19096,18950
SC,Ilhota,39,14359,14184
SC,Imaruí,25,9948,10135
SC,Imbituba,121,45286,44853
SC,Imbuia,11,6241,6197
SC,Importados/Indefinidos,6,0,0
SC,Indaial,145,70900,69425
SC,Iomerê,11,2962,2945
SC,Ipira,7,4406,4446
SC,Iporã do Oeste,16,9045,8996
SC,Ipuaçu,18,7579,7514
SC,Ipumirim,11,7620,7593
SC,Iraceminha,5,3938,3976
SC,Irani,22,10498,10419
SC,Irati,8,1909,1930
SC,Irineópolis,15,11289,11222
SC,Itaiópolis,57,21780,21669
SC,Itajaí,842,223112,219536
SC,Itapema,275,67338,65312
SC,Itapiranga,20,17007,16872
SC,Itapoá,79,21177,20576
SC,Ituporanga,73,25355,25086
SC,Itá,26,6129,6169
SC,Içara,149,57247,56421
SC,Jaborá,11,3918,3936
SC,Jacinto Machado,40,10376,10416
SC,Jaguaruna,64,20288,20024
SC,Jaraguá do Sul,448,181173,177697
SC,Jardinópolis,5,1546,1570
SC,Joaçaba,80,30404,30118
SC,Joinville,2192,597658,590466
SC,José Boiteux,11,5007,4997
SC,Jupiá,6,2092,2101
SC,Lacerdópolis,4,2247,2246
SC,Lages,567,157349,157544
SC,Laguna,169,46122,45814
SC,Lajeado Grande,5,1418,1427
SC,Laurentino,11,7063,6970
SC,Lauro Müller,62,15313,15244
SC,Lebon Régis,66,12115,12107
SC,Leoberto Leal,2,3000,3041
SC,Lindóia do Sul,12,4546,4563
SC,Lontras,28,12315,12130
SC,Luiz Alves,15,13107,12859
SC,Luzerna,16,5684,5685
SC,Macieira,6,1766,1775
SC,Mafra,140,56561,56292
SC,Major Gercino,7,3454,3442
SC,Major Vieira,6,8156,8103
SC,Maracajá,24,7378,7293
SC,Maravilha,75,26116,25762
SC,Marema,13,1750,1797
SC,Massaranduba,24,17125,16916
SC,Matos Costa,3,2480,2520
SC,Meleiro,25,7001,7015
SC,Mirim Doce,9,2283,2309
SC,Modelo,12,4218,4209
SC,Mondaí,12,11889,11742
SC,Monte Carlo,47,9906,9866
SC,Monte Castelo,24,8269,8275
SC,Morro Grande,7,2888,2893
SC,Morro da Fumaça,49,17947,17796
SC,Navegantes,228,83626,81475
SC,Nova Erechim,11,5092,5019
SC,Nova Itaberaba,5,4329,4331
SC,Nova Trento,23,14782,14549
SC,Nova Veneza,36,15342,15166
SC,Novo Horizonte,0,2404,2442
SC,Orleans,95,23038,22912
SC,Otacílio Costa,68,18975,18744
SC,Ouro,21,7272,7295
SC,Ouro Verde,13,2207,2217
SC,Paial,5,1474,1505
SC,Painel,6,2356,2359
SC,Palhoça,389,175272,171797
SC,Palma Sola,17,7372,7423
SC,Palmeira,5,2650,2627
SC,Palmitos,64,16157,16169
SC,Papanduva,49,19422,19320
SC,Paraíso,7,3360,3437
SC,Passo de Torres,34,9048,8823
SC,Passos Maia,13,4109,4147
SC,Paulo Lopes,17,7569,7494
SC,Pedras Grandes,23,3953,3976
SC,Penha,115,33284,32531
SC,Peritiba,5,2760,2787
SC,Pescaria Brava,26,10159,10091
SC,Petrolândia,28,5905,5937
SC,Pinhalzinho,39,20712,20313
SC,Pinheiro Preto,9,3596,3555
SC,Piratuba,11,3745,3854
SC,Planalto Alegre,14,2888,2870
SC,Pomerode,76,34010,33447
SC,Ponte Alta,15,4650,4682
SC,Ponte Alta do Norte,9,3420,3414
SC,Ponte Serrada,59,11634,11593
SC,Porto Belo,71,21932,21388
SC,Porto União,96,35543,35398
SC,Pouso Redondo,43,17712,17453
SC,Praia Grande,18,7312,7319
SC,Presidente Castello Branco,4,1547,1568
SC,Presidente Getúlio,42,17726,17471
SC,Presidente Nereu,4,2283,2287
SC,Princesa,11,2937,2924
SC,Quilombo,44,9829,9887
SC,Rancho Queimado,4,2887,2878
SC,Rio Fortuna,11,4620,4611
SC,Rio Negrinho,132,42495,42302
SC,Rio Rufino,7,2483,2483
SC,Rio das Antas,17,6202,6205
SC,Rio do Campo,9,5902,5940
SC,Rio do Oeste,19,7520,7489
SC,Rio do Sul,152,72006,71061
SC,Rio dos Cedros,28,11808,11676
SC,Riqueza,16,4561,4598
SC,Rodeio,33,11600,11551
SC,Romelândia,8,4684,4786
SC,Salete,9,7659,7642
SC,Saltinho,8,3754,3781
SC,Salto Veloso,8,4756,4718
SC,Sangão,16,12905,12678
SC,Santa Cecília,33,16918,16830
SC,Santa Helena,4,2200,2223
SC,Santa Rosa de Lima,5,2147,2142
SC,Santa Rosa do Sul,29,8378,8358
SC,Santa Terezinha,7,8773,8787
SC,Santa Terezinha do Progresso,4,2372,2428
SC,Santiago do Sul,2,1235,1260
SC,Santo Amaro da Imperatriz,88,23579,23245
SC,Saudades,17,9810,9745
SC,Schroeder,43,21991,21365
SC,Seara,41,17576,17541
SC,Serra Alta,6,3256,3263
SC,Siderópolis,51,14092,14007
SC,Sombrio,87,30733,30374
SC,Sul Brasil,7,2423,2461
SC,São Bento do Sul,200,85421,84507
SC,São Bernardino,4,2287,2336
SC,São Bonifácio,7,2814,2838
SC,São Carlos,22,11369,11281
SC,São Cristóvão do Sul,18,5598,5549
SC,São Domingos,23,9434,9445
SC,São Francisco do Sul,194,53746,52721
SC,São Joaquim,90,27139,26952
SC,São José,652,250181,246586
SC,São José do Cedro,27,13820,13829
SC,São José do Cerrito,15,8173,8295
SC,São João Batista,107,38583,37424
SC,São João do Itaperiú,14,3759,3733
SC,São João do Oeste,9,6402,6381
SC,São João do Sul,17,7315,7297
SC,São Lourenço do Oeste,69,24291,24076
SC,São Ludgero,36,13650,13410
SC,São Martinho,15,3171,3180
SC,São Miguel da Boa Vista,8,1807,1820
SC,São Miguel do Oeste,84,40868,40482
SC,São Pedro de Alcântara,16,5935,5823
SC,Taió,26,18486,18395
SC,Tangará,34,8662,8676
SC,Tigrinhos,2,1619,1633
SC,Tijucas,99,39155,38407
SC,Timbé do Sul,19,5343,5348
SC,Timbó,99,44977,44238
SC,Timbó Grande,18,7941,7877
SC,Treviso,13,3966,3929
SC,Treze Tílias,17,7991,7840
SC,Treze de Maio,17,7093,7081
SC,Trombudo Central,28,7434,7360
SC,Três Barras,75,19366,19275
SC,Tubarão,516,106422,105686
SC,Tunápolis,10,4525,4543
SC,Turvo,36,12990,12899
SC,União do Oeste,12,2412,2464
SC,Urubici,27,11273,11235
SC,Urupema,3,2459,2465
SC,Urussanga,73,21344,21268
SC,Vargem,4,2432,2477
SC,Vargem Bonita,9,4451,4492
SC,Vargeão,9,3571,3573
SC,Vidal Ramos,13,6329,6338
SC,Videira,127,53610,53065
SC,Vitor Meireles,13,4943,4979
SC,Witmarsum,5,3998,3965
SC,Xanxerê,195,51642,50982
SC,Xavantina,5,3903,3933
SC,Xaxim,125,28983,28706
SC,Zortéa,14,3398,3363
SC,Água Doce,18,7152,7145
SC,Águas Frias,4,2354,2366
SC,Águas Mornas,11,6559,6469
SC,Águas de Chapecó,12,6515,6486
SE,Amparo de São Francisco,5,2380,2374
SE,Aquidabã,40,21681,21563
SE,Aracaju,2435,664908,657013
SE,Arauá,22,9947,10056
SE,Areia Branca,49,18686,18542
SE,Barra dos Coqueiros,100,30930,30407
SE,Boquim,68,26899,26816
SE,Brejo Grande,14,8353,8309
SE,Campo do Brito,29,18218,18109
SE,Canhoba,7,4006,4008
SE,Canindé de São Francisco,48,30402,29900
SE,Capela,45,34514,34213
SE,Carira,48,22239,22082
SE,Carmópolis,41,16937,16634
SE,Cedro de São João,20,5913,5897
SE,Cristinápolis,31,18029,17874
SE,Cumbe,4,3998,3987
SE,Divina Pastora,13,5215,5138
SE,Estância,176,69556,69184
SE,Feira Nova,7,5601,5584
SE,Frei Paulo,36,15556,15421
SE,Gararu,17,11601,11604
SE,General Maynard,10,3384,3346
SE,Graccho Cardoso,7,5824,5818
SE,Ilha das Flores,18,8521,8520
SE,Indiaroba,30,18149,17957
SE,Itabaiana,259,96142,95427
SE,Itabaianinha,73,42166,41928
SE,Itabi,2,4886,4903
SE,Itaporanga d'Ajuda,74,34709,34356
SE,Japaratuba,55,18907,18743
SE,Japoatã,23,13429,13434
SE,Lagarto,222,105221,104408
SE,Laranjeiras,57,30080,29826
SE,Macambira,9,6961,6919
SE,Malhada dos Bois,7,3699,3682
SE,Malhador,30,12653,12618
SE,Maruim,42,17271,17213
SE,Moita Bonita,14,11348,11335
SE,Monte Alegre de Sergipe,14,15175,15031
SE,Muribeca,17,7639,7625
SE,Neópolis,42,18703,18719
SE,Nossa Senhora Aparecida,18,8809,8796
SE,Nossa Senhora da Glória,79,37324,36924
SE,Nossa Senhora das Dores,51,26795,26629
SE,Nossa Senhora de Lourdes,12,6496,6483
SE,Nossa Senhora do Socorro,580,185706,183628
SE,Pacatuba,25,14540,14428
SE,Pedra Mole,8,3285,3261
SE,Pedrinhas,18,9665,9602
SE,Pinhão,20,6627,6576
SE,Pirambu,29,9359,9280
SE,Porto da Folha,37,28693,28596
SE,Poço Redondo,33,35122,34775
SE,Poço Verde,50,23867,23728
SE,Propriá,80,29692,29626
SE,Riachuelo,19,10284,10213
SE,Riachão do Dantas,36,19809,19805
SE,Ribeirópolis,34,18773,18652
SE,Rosário do Catete,20,11008,10855
SE,Salgado,44,20025,19998
SE,Santa Luzia do Itanhy,13,14121,14035
SE,Santa Rosa de Lima,8,3923,3913
SE,Santana do São Francisco,16,7844,7780
SE,Santo Amaro das Brotas,19,12151,12102
SE,Simão Dias,89,40606,40484
SE,Siriri,13,8970,8893
SE,São Cristóvão,244,91093,90072
SE,São Domingos,31,11207,11137
SE,São Francisco,12,3781,3724
SE,São Miguel do Aleixo,5,3947,3930
SE,Telha,10,3249,3227
SE,Tobias Barreto,99,52530,52191
SE,Tomar do Geru,27,13535,13536
SE,Umbaúba,41,25550,25294
SP,Adamantina,148,35111,35068
SP,Adolfo,19,3554,3562
SP,Aguaí,113,36648,36305
SP,Agudos,110,37401,37214
SP,Alambari,12,6129,6025
SP,Alfredo Marcondes,15,4184,4166
SP,Altair,17,4186,4160
SP,Altinópolis,55,16203,16184
SP,Alto Alegre,21,4088,4099
SP,Alumínio,53,18767,18628
SP,Alvinlândia,9,3237,3222
SP,Americana,848,242018,239597
SP,Amparo,220,72677,72195
SP,Américo Brasiliense,100,41032,40504
SP,Américo de Campos,35,5981,5969
SP,Analândia,5,5056,4995
SP,Andradina,281,57202,57157
SP,Angatuba,78,25479,25228
SP,Anhembi,11,6819,6724
SP,Anhumas,7,4144,4115
SP,Aparecida,116,36185,36157
SP,Aparecida d'Oeste,21,4158,4196
SP,Apiaí,86,24226,24374
SP,Aramina,18,5655,5620
SP,Arandu,21,6365,6357
SP,Arapeí,4,2460,2469
SP,Araraquara,540,238339,236072
SP,Araras,401,135506,134236
SP,Araçariguama,72,22860,22364
SP,Araçatuba,933,198129,197016
SP,Araçoiaba da Serra,91,34776,34146
SP,Arco-Íris,8,1773,1791
SP,Arealva,20,8613,8560
SP,Areias,2,3896,3886
SP,Areiópolis,23,11158,11129
SP,Ariranha,29,9761,9668
SP,Artur Nogueira,146,55340,54408
SP,Arujá,340,91157,89824
SP,Aspásia,9,1818,1822
SP,Assis,414,105087,104386
SP,Atibaia,289,144088,142761
SP,Auriflama,76,15253,15189
SP,Avanhandava,43,13859,13649
SP,Avaré,280,91232,90655
SP,Avaí,12,5436,5403
SP,Bady Bassitt,85,17761,17502
SP,Balbinos,4,5934,5735
SP,Bananal,4,10993,10945
SP,Barbosa,21,7468,7402
SP,Bariri,133,35558,35264
SP,Barra Bonita,119,36126,36126
SP,Barra do Chapéu,6,5760,5724
SP,Barra do Turvo,23,7632,7659
SP,Barretos,589,122833,122098
SP,Barrinha,72,33180,32812
SP,Barueri,1176,276982,274182
SP,Barão de Antonina,11,3498,3469
SP,Bastos,50,20953,20953
SP,Batatais,177,62980,62508
SP,Bauru,1242,379297,376818
SP,Bebedouro,316,77555,77496
SP,Bento de Abreu,5,3005,2980
SP,Bernardino de Campos,33,11158,11148
SP,Bertioga,173,64723,63249
SP,Bilac,23,8117,8034
SP,Birigui,612,124883,123638
SP,Biritiba Mirim,108,32936,32598
SP,Boa Esperança do Sul,21,15018,14923
SP,Bocaina,35,12452,12329
SP,Bofete,23,11921,11730
SP,Boituva,195,62170,60997
SP,Bom Jesus dos Perdões,32,25985,25448
SP,Bom Sucesso de Itararé,7,3984,3954
SP,Boracéia,24,4868,4823
SP,Borborema,53,16164,16046
SP,Borebi,4,2683,2653
SP,Borá,1,838,837
SP,Botucatu,333,148130,146497
SP,Bragança Paulista,594,170533,168668
SP,Braúna,24,5741,5686
SP,Brejo Alegre,13,2889,2865
SP,Brodowski,79,25277,24939
SP,Brotas,69,24636,24403
SP,Buri,93,19965,19878
SP,Buritama,77,17281,17144
SP,Buritizal,10,4514,4481
SP,Bálsamo,67,9139,9068
SP,Cabreúva,142,50429,49707
SP,Cabrália Paulista,9,4243,4264
SP,Cachoeira Paulista,46,33581,33327
SP,Caconde,39,19009,18985
SP,Cafelândia,51,17843,17767
SP,Caiabu,8,4193,4191
SP,Caieiras,336,102775,101470
SP,Caiuá,11,5946,5874
SP,Cajamar,245,77934,76801
SP,Cajati,105,28494,28549
SP,Cajobi,32,10596,10542
SP,Cajuru,58,26393,26167
SP,Campina do Monte Alegre,25,6057,6024
SP,Campinas,4618,1213792,1204073
SP,Campo Limpo Paulista,285,85541,84650
SP,Campos Novos Paulista,10,4997,4965
SP,Campos do Jordão,146,52405,52088
SP,Cananéia,32,12541,12540
SP,Canas,4,5204,5138
SP,Canitar,25,5292,5216
SP,Capela do Alto,38,20985,20706
SP,Capivari,112,56379,55768
SP,Capão Bonito,160,47118,47138
SP,Caraguatatuba,471,123389,121532
SP,Carapicuíba,1182,403183,400927
SP,Cardoso,65,12349,12326
SP,Casa Branca,106,30520,30380
SP,Castilho,89,21267,21006
SP,Catanduva,628,122497,121862
SP,Catiguá,39,7855,7804
SP,Caçapava,285,95018,94263
SP,Cedral,30,9346,9237
SP,Cerqueira César,50,20191,19985
SP,Cerquilho,161,49802,48949
SP,Cesário Lange,69,18375,18148
SP,Charqueada,45,17367,17190
SP,Chavantes,49,12418,12418
SP,Clementina,23,8757,8617
SP,Colina,69,18535,18468
SP,Colômbia,14,6216,6210
SP,Conchal,84,28273,28050
SP,Conchas,73,18019,17896
SP,Cordeirópolis,102,24826,24528
SP,Coroados,20,6129,6058
SP,Coronel Macedo,25,4635,4681
SP,Corumbataí,7,4064,4055
SP,Cosmorama,41,7298,7307
SP,Cosmópolis,174,73474,72252
SP,Cotia,667,253608,249210
SP,Cravinhos,98,35579,35292
SP,Cristais Paulista,17,8718,8631
SP,Cruzeiro,104,82571,82238
SP,Cruzália,6,2046,2073
SP,Cubatão,505,131626,130705
SP,Cunha,14,21459,21547
SP,Cássia dos Coqueiros,2,2505,2523
SP,Cândido Mota,165,31346,31280
SP,Cândido Rodrigues,7,2799,2793
SP,Descalvado,87,33910,33718
SP,Diadema,1457,426757,423884
SP,Dirce Reis,5,1799,1793
SP,Divinolândia,48,11086,11146
SP,Dobrada,10,9010,8929
SP,Dois Córregos,43,27512,27315
SP,Dolcinópolis,7,2112,2115
SP,Dourado,19,8878,8873
SP,Dracena,268,47043,46793
SP,Duartina,29,12433,12445
SP,Dumont,24,10023,9868
SP,Echaporã,25,6064,6102
SP,Eldorado,26,15544,15494
SP,Elias Fausto,36,17936,17772
SP,Elisiário,8,3697,3651
SP,Embaúba,10,2449,2452
SP,Embu das Artes,619,276535,273726
SP,Embu-Guaçu,216,69901,69385
SP,Emilianópolis,8,3227,3214
SP,Engenheiro Coelho,57,21249,20773
SP,Espírito Santo do Pinhal,109,44471,44330
SP,Espírito Santo do Turvo,9,4878,4829
SP,Estiva Gerbi,33,11407,11304
SP,Estrela d'Oeste,30,8419,8419
SP,Estrela do Norte,6,2770,2766
SP,Euclides da Cunha Paulista,15,9325,9371
SP,Fartura,51,16070,16036
SP,Fernando Prestes,11,5794,5783
SP,Fernandópolis,358,69402,69116
SP,Fernão,1,1727,1716
SP,Ferraz de Vasconcelos,504,196500,194276
SP,Flora Rica,7,1430,1464
SP,Floreal,7,2900,2917
SP,Florínea,12,2653,2676
SP,Flórida Paulista,35,14790,14640
SP,Franca,961,355901,353187
SP,Francisco Morato,453,177633,175844
SP,Franco da Rocha,397,156492,154489
SP,Gabriel Monteiro,6,2776,2776
SP,Garça,142,44409,44390
SP,Gastão Vidigal,16,4860,4808
SP,Gavião Peixoto,23,4815,4789
SP,General Salgado,41,10862,10869
SP,Getulina,33,11447,11409
SP,Glicério,22,4829,4815
SP,Guaimbê,9,5785,5765
SP,Guaiçara,25,12294,12168
SP,Guapiara,87,17025,17157
SP,Guapiaçu,80,21775,21454
SP,Guaraci,28,11287,11188
SP,Guarani d'Oeste,5,1998,2000
SP,Guarantã,20,6675,6664
SP,Guararapes,113,33100,32939
SP,Guararema,104,30136,29798
SP,Guaratinguetá,310,122505,121798
SP,Guaraçaí,23,8290,8323
SP,Guareí,34,18887,18520
SP,Guariba,106,40487,40105
SP,Guarujá,1312,322750,320459
SP,Guarulhos,5001,1392121,1379182
SP,Guará,105,21308,21220
SP,Guatapará,23,7709,7656
SP,Guaíra,223,41040,40790
SP,Guzolândia,30,5307,5267
SP,Gália,18,6482,6548
SP,Herculândia,25,9588,9526
SP,Holambra,14,15272,14930
SP,Hortolândia,769,234259,230851
SP,Iacanga,28,11858,11710
SP,Iacri,16,6295,6321
SP,Iaras,21,9517,9240
SP,Ibaté,103,35472,35104
SP,Ibirarema,33,7841,7753
SP,Ibirá,43,12518,12393
SP,Ibitinga,284,60600,60033
SP,Ibiúna,142,79479,78878
SP,Icém,29,8304,8243
SP,Iepê,27,8194,8159
SP,Igarapava,93,30614,30432
SP,Igaratá,36,9583,9534
SP,Igaraçu do Tietê,70,24749,24674
SP,Iguape,114,30989,30857
SP,Ilha Comprida,46,11362,11166
SP,Ilha Solteira,101,26788,26686
SP,Ilhabela,43,35591,34970
SP,Importados/Indefinidos,1,0,0
SP,Indaiatuba,737,256223,251627
SP,Indiana,10,4879,4885
SP,Indiaporã,13,3886,3897
SP,Inúbia Paulista,16,4019,3991
SP,Ipaussu,45,15069,14971
SP,Iperó,59,37964,37133
SP,Ipeúna,21,7687,7546
SP,Ipiguá,27,5476,5392
SP,Iporanga,6,4199,4218
SP,Ipuã,63,16604,16409
SP,Iracemápolis,100,24614,24235
SP,Irapuru,36,8325,8294
SP,Irapuã,29,8048,7993
SP,Itaberá,67,17480,17556
SP,Itajobi,57,15297,15262
SP,Itaju,8,3887,3835
SP,Itanhaém,340,103102,101816
SP,Itaoca,8,3330,3328
SP,Itapecerica da Serra,470,177662,175693
SP,Itapetininga,559,165526,163901
SP,Itapeva,438,94804,94354
SP,Itapevi,706,240961,237700
SP,Itapira,320,75234,74773
SP,Itapirapuã Paulista,4,4268,4241
SP,Itaporanga,52,15173,15149
SP,Itapura,14,4951,4906
SP,Itapuí,41,14147,13992
SP,Itaquaquecetuba,1059,375011,370821
SP,Itararé,251,50642,50503
SP,Itariri,45,17598,17436
SP,Itatiba,216,122581,120858
SP,Itatinga,58,20921,20697
SP,Itaí,76,27382,27125
SP,Itirapina,38,18387,18157
SP,Itirapuã,8,6543,6499
SP,Itobi,22,7852,7841
SP,Itu,516,175568,173939
SP,Itupeva,147,62813,61252
SP,Ituverava,151,42045,41824
SP,Itápolis,164,43331,43120
SP,Jaborandi,22,6946,6929
SP,Jaboticabal,118,77652,77263
SP,Jacareí,770,235416,233662
SP,Jaci,29,7196,7067
SP,Jacupiranga,53,17889,17866
SP,Jaguariúna,125,58722,57488
SP,Jales,273,49201,49107
SP,Jambeiro,13,6717,6602
SP,Jandira,333,126356,124937
SP,Jardinópolis,140,44970,44380
SP,Jarinu,76,30617,30044
SP,Jaú,553,151881,150252
SP,Jeriquara,3,3151,3159
SP,Joanópolis,7,13338,13220
SP,José Bonifácio,149,37366,37015
SP,João Ramalho,13,4551,4523
SP,Jumirim,8,3418,3367
SP,Jundiaí,1604,423006,418962
SP,Junqueirópolis,93,20831,20679
SP,Juquitiba,77,31646,31444
SP,Juquiá,61,18718,18812
SP,Júlio Mesquita,14,4800,4776
SP,Lagoinha,16,4889,4896
SP,Laranjal Paulista,120,28785,28516
SP,Lavrinhas,5,7311,7260
SP,Lavínia,17,12285,11980
SP,Leme,426,104346,103391
SP,Lençóis Paulista,186,68990,68432
SP,Limeira,1141,308482,306114
SP,Lindóia,17,8092,7980
SP,Lins,292,78503,78013
SP,Lorena,142,89125,88706
SP,Lourdes,6,2300,2289
SP,Louveira,107,49993,48885
SP,Lucianópolis,6,2403,2394
SP,Lucélia,61,21886,21747
SP,Luiziânia,11,5855,5790
SP,Lupércio,8,4596,4584
SP,Lutécia,6,2636,2649
SP,Luís Antônio,35,15292,14947
SP,Macatuba,60,17214,17163
SP,Macaubal,18,8147,8120
SP,Macedônia,26,3692,3698
SP,Magda,10,3102,3119
SP,Mairinque,71,47441,47150
SP,Mairiporã,240,101937,100179
SP,Manduri,23,9910,9846
SP,Marabá Paulista,4,5948,5853
SP,Maracaí,46,14036,14002
SP,Marapoama,15,3064,3031
SP,Marinópolis,5,2106,2112
SP,Mariápolis,9,4091,4084
SP,Martinópolis,84,26628,26461
SP,Marília,983,240590,238882
SP,Matão,210,83626,83170
SP,Mauá,1563,477552,472912
SP,Mendonça,31,5565,5490
SP,Meridiano,30,3824,3836
SP,Mesópolis,5,1905,1908
SP,Miguelópolis,95,22355,22226
SP,Mineiros do Tietê,32,12966,12908
SP,Mira Estrela,13,3106,3086
SP,Miracatu,76,19643,19779
SP,Mirandópolis,106,29706,29564
SP,Mirante do Paranapanema,44,18338,18259
SP,Mirassol,283,60303,59824
SP,Mirassolândia,18,4919,4871
SP,Mococa,241,68980,68885
SP,Mogi Guaçu,608,153033,151888
SP,Mogi Mirim,362,93650,93189
SP,Mogi das Cruzes,1726,450785,445842
SP,Mombuca,10,3508,3493
SP,Mongaguá,92,57648,56702
SP,Monte Alegre do Sul,16,8111,8038
SP,Monte Alto,193,50772,50498
SP,Monte Aprazível,89,25373,25087
SP,Monte Azul Paulista,27,18968,19008
SP,Monte Castelo,17,4166,4166
SP,Monte Mor,142,60754,59772
SP,Monteiro Lobato,9,4696,4653
SP,Monções,6,2267,2259
SP,Morro Agudo,102,33288,32968
SP,Morungaba,28,13781,13622
SP,Motuca,9,4795,4758
SP,Murutinga do Sul,19,4506,4486
SP,Nantes,7,3179,3141
SP,Narandiba,21,4904,4857
SP,Natividade da Serra,13,6642,6661
SP,Nazaré Paulista,49,18698,18524
SP,Neves Paulista,43,8923,8930
SP,Nhandeara,50,11527,11478
SP,Nipoã,15,5298,5213
SP,Nova Aliança,25,7068,6973
SP,Nova Campina,44,9860,9755
SP,Nova Canaã Paulista,6,1852,1881
SP,Nova Castilho,3,1278,1267
SP,Nova Europa,29,11355,11186
SP,Nova Granada,77,21689,21500
SP,Nova Guataporanga,4,2325,2316
SP,Nova Independência,8,4053,3969
SP,Nova Luzitânia,13,4160,4101
SP,Nova Odessa,223,60956,60174
SP,Novais,12,5945,5830
SP,Novo Horizonte,218,41414,41052
SP,Nuporanga,10,7478,7432
SP,Ocauçu,4,4291,4289
SP,Olímpia,273,55130,54772
SP,Onda Verde,27,4422,4381
SP,Oriente,25,6542,6515
SP,Orindiúva,18,7194,7066
SP,Orlândia,121,44360,44028
SP,Osasco,2721,699944,698418
SP,Oscar Bressane,8,2603,2603
SP,Osvaldo Cruz,119,33000,32879
SP,Ourinhos,510,114352,113542
SP,Ouro Verde,29,8620,8562
SP,Ouroeste,45,10539,10361
SP,Pacaembu,40,14263,14197
SP,Palestina,40,13123,12957
SP,Palmares Paulista,45,13486,13275
SP,Palmeira d'Oeste,22,9227,9283
